Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
0,0,0,0,0,외국인,0,121,0,0,18,31,21,39,39,30,23,44,47,33,18,30,24,35,54,0,0,0,0,0
0,0,0,0,0,일반인,34,37,34,33,28,27,29,30,30,30,31,33,35,35,36,33,34,35,35,31,26,29,29,27
0,0,0,0,0,장애인,26,32,29,29,23,23,26,24,25,25,26,31,24,26,29,35,28,31,27,23,41,0,49,18
0,0,0,0,0,청소년,53,61,35,20,25,23,23,24,24,26,24,20,22,25,26,27,28,28,27,26,19,36,0,0
0,0,0,2023-12-12(화),맑음,경로,34,33,29,28,26,27,28,28,27,27,35,31,31,29,29,31,31,34,31,26,20,15,0,24
0,0,0,0,0,국가유공자,0,22,19,26,23,27,31,27,32,29,31,58,29,20,28,29,34,25,23,21,0,0,0,0
0,0,0,0,0,어린이,0,71,25,14,10,23,30,26,38,24,17,19,15,17,14,18,20,23,19,40,0,0,0,0
0,0,0,0,0,외국인,0,0,0,30,15,103,23,35,32,47,43,34,21,30,27,40,35,41,36,50,0,0,0,0
0,0,0,0,0,일반인,35,36,35,34,27,26,29,30,30,30,32,33,35,35,35,33,35,37,36,33,27,30,30,22
0,0,0,0,0,장애인,24,31,29,28,24,24,26,24,27,25,26,27,27,29,29,28,31,28,29,26,15,13,39,22
0,0,0,0,0,청소년,0,38,33,20,23,26,25,19,24,21,27,28,20,26,28,27,33,36,28,30,22,0,22,33
0,0,0,2023-12-13(수),맑음,경로,31,33,29,28,26,27,28,27,27,26,29,30,30,29,30,31,32,31,30,27,20,20,26,0
0,0,0,0,0,국가유공자,0,32,28,27,27,25,22,20,26,29,24,27,26,25,32,24,28,35,26,17,26,0,0,0
0,0,0,0,0,어린이,0,0,42,17,12,32,27,24,29,22,19,14,15,16,14,17,13,17,23,44,0,0,0,0
0,0,0,0,0,외국인,0,0,83,0,67,0,100,27,29,25,48,35,30,35,32,43,43,18,28,44,0,0,0,0
0,0,0,0,0,일반인,35,37,35,33,27,27,29,30,30,30,32,33,35,35,34,32,34,36,36,33,27,30,28,28
0,0,0,0,0,장애인,32,30,29,29,24,26,25,27,26,26,28,27,27,27,26,27,30,25,29,27,28,39,32,8
0,0,0,0,0,청소년,104,60,36,19,23,27,22,20,26,23,24,25,23,27,25,26,31,31,29,32,30,25,38,19
0,0,0,2023-12-14(목),강우,경로,29,33,28,29,28,26,28,28,27,27,31,32,31,30,31,30,32,34,32,32,19,0,0,19
0,0,0,0,0,국가유공자,0,33,21,28,25,31,28,32,24,34,33,61,30,32,32,16,38,29,30,19,0,0,0,0
0,0,0,0,0,어린이,0,0,23,17,11,24,25,27,36,29,19,15,18,17,19,19,18,21,32,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,20,157,11,27,48,21,49,12,19,42,33,15,23,18,0,0,0,0,0,0
0,0,0,0,0,일반인,34,37,34,33,27,27,29,30,30,30,32,34,36,35,35,33,35,37,37,34,27,29,27,25
0,0,0,0,0,장애인,25,36,31,28,24,23,26,24,27,25,26,28,27,29,28,28,29,28,33,26,23,15,0,12
0,0,0,0,0,청소년,23,49,38,20,18,19,22,24,24,24,24,24,21,25,25,25,32,31,28,31,22,18,27,0
0,0,구로구,2023-12-01(금),맑음,경로,45,40,36,33,32,30,30,29,27,29,29,30,31,31,31,29,30,32,30,24,17,12,37,22
0,0,0,0,0,국가유공자,35,42,34,33,30,31,31,26,23,30,26,21,27,31,33,30,28,21,20,14,52,0,0,0
0,0,0,0,0,어린이,0,0,34,25,9,23,29,26,15,20,14,16,17,19,15,19,21,19,13,14,0,0,0,0
0,0,0,0,0,외국인,0,26,63,91,45,57,38,46,35,25,26,52,38,28,35,21,43,40,24,20,0,0,0,0
0,0,0,0,0,일반인,42,44,42,40,33,30,31,31,32,31,31,33,35,37,36,32,32,34,34,31,24,23,28,19
0,0,0,0,0,장애인,47,42,32,32,30,26,26,24,24,24,24,26,26,27,28,26,26,25,26,26,18,31,60,89
0,0,0,0,0,청소년,81,39,37,21,19,23,26,28,28,23,22,23,26,25,22,20,21,27,17,16,17,16,0,3
0,0,0,2023-12-02(토),맑음,경로,48,39,34,35,38,36,34,31,30,32,32,35,33,32,32,36,36,33,30,23,23,43,0,14
0,0,0,0,0,국가유공자,0,40,35,43,34,35,31,34,26,23,37,28,23,28,26,27,25,26,23,49,44,0,0,0
0,0,0,0,0,어린이,63,0,43,40,34,28,29,27,26,24,24,26,25,24,27,20,26,41,41,28,0,0,0,0
0,0,0,0,0,외국인,0,74,0,33,78,36,32,37,36,25,40,30,33,34,51,32,60,41,37,32,0,0,0,0
0,0,0,0,0,일반인,47,44,36,35,34,33,33,32,33,33,33,34,34,32,31,32,34,40,37,29,19,22,33,18
0,0,0,0,0,장애인,39,60,30,34,30,31,28,27,28,28,29,29,27,27,27,28,32,30,30,20,19,44,0,20
0,0,0,0,0,청소년,78,41,53,44,31,29,27,28,26,26,26,28,29,24,20,23,24,50,43,18,11,8,46,0
0,0,0,2023-12-03(일),맑음,경로,44,37,31,41,38,37,34,34,30,32,33,33,32,33,33,32,33,32,27,20,25,45,28,24
0,0,0,0,0,국가유공자,26,40,26,39,25,37,26,31,23,30,24,25,26,23,21,25,26,34,29,13,0,0,0,0
0,0,0,0,0,어린이,36,0,33,39,43,36,30,30,26,24,23,23,24,22,20,19,38,54,44,0,0,0,0,0
0,0,0,0,0,외국인,0,55,59,0,36,42,49,41,36,32,44,34,31,43,42,0,36,35,46,22,0,0,0,0
0,0,0,0,0,일반인,44,41,35,34,34,32,31,31,31,32,32,33,34,32,32,33,38,39,34,27,19,27,25,23
0,0,0,0,0,장애인,38,45,31,38,31,32,29,27,28,28,30,29,30,24,27,28,30,29,30,18,83,4,7,3
0,0,0,0,0,청소년,39,64,41,35,31,24,26,29,27,25,25,26,27,23,25,24,47,52,33,16,15,19,31,6
0,0,0,2023-12-04(월),맑음,경로,49,40,35,33,31,31,30,29,28,29,29,30,30,30,31,29,30,30,28,23,25,57,32,21
0,0,0,0,0,국가유공자,67,36,29,34,28,26,28,31,24,27,24,21,27,33,23,20,26,18,20,4,0,0,0,0
0,0,0,0,0,어린이,0,34,51,25,11,21,22,18,24,9,14,13,11,12,14,12,12,10,12,0,0,0,0,0
0,0,0,0,0,외국인,0,0,21,0,34,33,55,27,79,49,52,17,51,45,50,53,31,0,0,0,0,0,0,0
0,0,0,0,0,일반인,43,44,41,39,33,31,31,32,31,31,31,32,34,36,37,33,33,33,32,29,24,29,28,23
0,0,0,0,0,장애인,43,43,30,32,29,29,25,25,26,24,25,25,25,25,28,25,29,24,29,21,16,39,15,42
0,0,0,0,0,청소년,15,47,38,22,19,35,29,24,26,26,25,22,24,24,22,21,19,20,17,15,12,6,15,0
0,0,0,2023-12-05(화),맑음,경로,46,40,36,34,34,31,31,29,28,28,29,32,31,31,32,30,32,31,30,22,22,39,26,24
0,0,0,0,0,국가유공자,21,39,32,38,31,26,29,25,27,26,22,26,26,25,28,33,27,25,29,14,1,12,0,0
0,0,0,0,0,어린이,0,0,106,24,8,24,23,28,29,10,12,16,14,13,13,15,19,20,25,19,0,0,0,0
0,0,0,0,0,외국인,0,0,0,19,47,35,39,55,32,49,36,24,92,43,34,23,16,40,27,0,0,0,0,0
0,0,0,0,0,일반인,43,43,41,40,33,31,31,31,31,30,32,33,34,36,36,33,34,34,33,29,22,27,32,25
0,0,0,0,0,장애인,41,35,32,33,28,26,27,28,26,25,24,25,25,28,27,28,32,26,27,25,25,27,44,28
0,0,0,0,0,청소년,39,38,37,21,21,29,29,25,27,28,28,29,23,26,22,19,21,22,18,17,16,25,0,0
0,0,0,2023-12-06(수),맑음,경로,46,39,34,33,33,31,31,28,28,28,30,30,31,30,31,31,32,32,30,26,12,38,18,27
0,0,0,0,0,국가유공자,42,43,32,39,33,30,32,28,35,23,22,25,34,28,26,26,20,27,19,12,0,0,0,0
0,0,0,0,0,어린이,0,0,20,22,8,11,21,25,20,17,13,14,13,17,14,10,18,29,11,17,0,0,0,0
0,0,0,0,0,외국인,0,41,55,38,75,56,34,57,30,46,8,42,30,39,30,57,34,45,18,0,0,0,0,0
0,0,0,0,0,일반인,43,43,41,39,33,32,31,31,32,31,32,33,35,36,37,34,33,33,33,29,25,30,35,24
0,0,0,0,0,장애인,43,43,31,32,29,27,28,25,25,24,25,27,25,27,26,27,31,28,26,22,17,27,37,15
0,0,0,0,0,청소년,138,39,35,20,23,35,32,29,29,30,26,20,22,23,23,20,21,26,19,16,9,6,0,33
0,0,0,2023-12-07(목),맑음,경로,44,39,34,33,31,32,33,29,29,29,29,30,30,30,30,36,32,30,31,23,40,28,24,26
0,0,0,0,0,국가유공자,66,51,35,35,38,28,29,27,19,26,26,27,28,22,27,36,25,26,25,16,10,0,0,0
0,0,0,0,0,어린이,9,55,0,25,8,20,13,21,27,20,12,11,13,13,11,17,17,22,27,10,12,0,0,0
0,0,0,0,0,외국인,0,53,0,12,52,49,40,40,69,60,27,21,25,32,52,98,30,0,47,1185,0,0,0,0
0,0,0,0,0,일반인,42,43,41,39,33,31,32,31,31,31,32,32,33,35,35,33,34,34,35,30,23,25,34,22
0,0,0,0,0,장애인,46,39,32,34,28,26,27,24,26,24,24,25,25,27,27,26,31,43,31,22,16,36,0,26
0,0,0,0,0,청소년,56,59,34,21,24,26,32,34,26,28,29,27,21,23,21,19,20,20,21,19,15,7,21,7
0,0,0,2023-12-08(금),맑음,경로,47,41,34,33,32,31,30,29,29,29,29,30,32,31,30,31,33,31,29,28,19,51,36,19
0,0,0,0,0,국가유공자,56,40,28,40,27,27,29,34,30,25,28,25,31,26,27,20,38,15,16,27,0,0,0,0
0,0,0,0,0,어린이,0,0,28,21,8,36,17,20,13,21,15,17,17,17,19,16,20,25,13,17,6,0,0,0
0,0,0,0,0,외국인,109,0,0,0,57,0,46,42,46,39,47,29,37,34,45,35,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,43,44,41,38,32,30,31,31,32,31,32,33,35,36,35,32,33,34,34,31,24,24,29,23
0,0,0,0,0,장애인,45,46,32,34,28,27,27,25,25,25,26,25,25,26,27,25,27,27,26,24,26,49,0,12
0,0,0,0,0,청소년,58,49,36,19,18,26,23,31,29,28,25,22,23,24,23,20,20,27,20,21,12,7,0,36
0,0,0,2023-12-09(토),맑음,경로,49,40,34,35,38,40,37,32,30,33,33,35,33,33,33,33,37,35,33,26,17,34,18,4
0,0,0,0,0,국가유공자,54,35,30,36,31,40,37,25,28,26,27,28,25,35,29,33,35,27,29,17,10,0,0,0
0,0,0,0,0,어린이,65,0,29,40,42,26,29,25,24,23,22,25,24,22,25,27,24,36,24,45,1,0,0,0
0,0,0,0,0,외국인,0,0,39,0,90,43,48,52,24,26,43,68,37,22,45,48,27,70,0,0,0,0,0,0
0,0,0,0,0,일반인,49,44,35,35,34,33,34,32,32,33,33,35,34,32,30,31,34,36,36,29,18,20,27,19
0,0,0,0,0,장애인,38,36,30,34,34,33,31,30,30,28,30,29,29,27,28,27,35,30,29,23,24,41,64,16
0,0,0,0,0,청소년,37,30,41,40,32,29,28,28,26,26,24,24,27,25,21,25,28,25,26,19,10,5,6,0
0,0,0,2023-12-10(일),맑음,경로,51,36,33,36,37,43,34,32,30,31,33,33,33,32,31,33,34,34,30,21,22,39,28,27
0,0,0,0,0,국가유공자,125,39,23,42,32,35,28,25,25,24,29,32,27,28,23,18,19,25,38,0,0,0,0,0
0,0,0,0,0,어린이,0,0,41,54,39,32,32,28,24,25,24,25,25,23,23,21,27,23,12,31,81,0,0,0
0,0,0,0,0,외국인,0,48,0,0,46,54,40,33,33,33,31,66,44,52,31,36,0,33,69,0,0,0,0,0
0,0,0,0,0,일반인,42,40,35,34,34,33,31,31,31,32,33,34,34,33,33,34,35,34,31,25,21,25,30,23
0,0,0,0,0,장애인,49,67,30,31,30,30,27,31,27,28,30,27,28,30,33,27,31,28,30,16,10,0,56,22
0,0,0,0,0,청소년,18,35,34,34,30,29,26,27,25,24,25,26,24,23,22,24,26,23,23,21,19,42,30,0
0,0,0,2023-12-11(월),강우,경로,46,40,36,35,32,30,30,29,28,29,30,30,31,31,31,35,31,30,29,23,15,39,28,24
0,0,0,0,0,국가유공자,21,44,39,45,38,28,32,24,24,29,24,24,24,26,28,25,26,25,26,5,8,0,0,0
0,0,0,0,0,어린이,0,0,33,28,9,15,22,27,31,11,16,13,12,12,12,12,11,21,12,4,0,0,0,0
0,0,0,0,0,외국인,0,0,50,0,55,48,68,33,39,40,46,43,28,28,31,142,35,31,0,0,0,0,0,0
0,0,0,0,0,일반인,44,44,42,42,34,31,31,32,31,30,32,33,34,37,37,34,33,34,32,29,22,27,26,24
0,0,0,0,0,장애인,46,39,32,32,28,27,26,24,24,34,25,24,29,29,26,25,31,28,27,17,21,59,24,34
0,0,0,0,0,청소년,47,44,39,26,22,20,20,21,24,23,23,25,22,26,24,22,21,21,20,17,12,8,0,13
0,0,0,2023-12-12(화),맑음,경로,49,40,34,33,32,31,32,28,28,29,29,30,31,30,30,29,32,30,29,25,17,29,21,26
0,0,0,0,0,국가유공자,45,36,29,39,29,31,30,23,27,23,25,26,34,25,36,30,28,18,23,15,29,0,0,12
0,0,0,0,0,어린이,0,93,0,30,10,19,28,26,17,16,12,13,14,13,14,12,13,23,21,27,0,0,0,0
0,0,0,0,0,외국인,0,0,0,11,51,42,58,9,47,44,43,36,22,36,34,33,23,31,55,0,0,0,0,0
0,0,0,0,0,일반인,43,43,41,39,33,31,31,31,32,31,31,33,34,35,35,33,33,34,34,29,23,22,33,23
0,0,0,0,0,장애인,43,42,32,31,28,27,26,25,26,24,25,28,26,28,26,24,28,25,28,24,19,35,69,33
0,0,0,0,0,청소년,29,44,35,22,30,24,22,26,23,21,25,30,23,28,23,20,20,23,22,21,13,0,23,0
0,0,0,2023-12-13(수),맑음,경로,47,40,35,33,32,31,31,30,28,28,29,30,30,33,30,29,31,32,32,23,22,48,25,25
0,0,0,0,0,국가유공자,65,30,28,38,24,26,27,31,24,19,31,29,26,28,24,23,38,27,23,5,2,0,0,0
0,0,0,0,0,어린이,0,47,0,23,12,35,24,24,24,13,15,13,14,13,16,13,21,18,24,22,0,0,0,0
0,0,0,0,0,외국인,0,40,0,12,58,59,35,23,45,11,48,69,42,42,26,45,28,28,0,0,0,0,0,0
0,0,0,0,0,일반인,43,43,41,39,33,31,32,32,31,30,32,33,34,35,35,33,33,34,34,30,23,24,33,23
0,0,0,0,0,장애인,43,40,33,32,29,27,27,24,25,24,24,25,26,27,27,25,28,27,29,25,20,33,25,29
0,0,0,0,0,청소년,29,34,37,21,30,30,21,22,24,23,22,25,24,24,24,23,23,23,23,18,12,27,0,14
0,0,0,2023-12-14(목),강우,경로,47,40,34,33,32,31,31,29,28,29,30,31,32,31,32,32,32,32,29,25,14,36,22,21
0,0,0,0,0,국가유공자,23,42,28,33,29,25,30,30,22,31,25,26,28,30,26,25,27,27,24,7,15,0,0,0
0,0,0,0,0,어린이,0,0,42,22,9,41,30,27,22,16,11,16,13,13,18,13,29,27,23,20,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,42,62,46,48,0,40,27,13,0,27,33,51,35,11,0,0,0,0,0,0
0,0,0,0,0,일반인,43,44,40,39,34,31,32,31,31,31,31,34,35,36,37,33,34,35,35,30,22,22,25,28
0,0,0,0,0,장애인,37,48,31,33,29,26,26,24,25,25,25,26,27,41,29,25,27,27,44,23,21,57,0,30
0,0,0,0,0,청소년,52,41,35,20,22,24,23,22,22,22,23,26,25,27,25,20,26,26,23,18,10,39,0,50
0,0,금천구,2023-12-01(금),맑음,경로,43,40,35,36,32,31,31,31,32,34,33,33,37,35,32,31,30,33,29,17,24,85,63,38
0,0,0,0,0,국가유공자,48,29,32,23,26,22,22,24,22,21,27,24,19,23,38,17,29,36,23,0,0,0,0,0
0,0,0,0,0,어린이,0,0,35,21,8,17,57,10,23,15,14,14,13,15,17,16,14,23,17,0,0,0,9,0
0,0,0,0,0,외국인,0,0,0,0,0,0,0,25,53,0,0,0,0,69,51,0,0,8,0,0,0,0,0,0
0,0,0,0,0,일반인,36,41,40,40,32,30,32,31,32,32,33,34,38,41,40,36,34,34,32,29,22,31,35,32
0,0,0,0,0,장애인,31,28,26,29,22,32,24,22,26,24,26,27,31,30,33,26,29,28,29,16,10,48,37,43
0,0,0,0,0,청소년,17,47,37,21,26,23,33,20,24,29,26,20,24,27,22,25,14,16,14,18,13,9,0,10
0,0,0,2023-12-02(토),맑음,경로,41,36,35,36,37,40,38,33,30,33,35,36,33,30,31,30,35,29,31,21,9,0,37,14
0,0,0,0,0,국가유공자,46,8,0,21,34,13,24,24,22,27,30,30,27,22,22,20,7,19,45,0,38,0,0,0
0,0,0,0,0,어린이,0,0,58,47,38,21,29,27,26,21,21,20,21,22,19,25,25,22,14,20,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,34,15,26,83,42,49,42,39,30,0,45,0,0,0,0,0,0,0
0,0,0,0,0,일반인,37,40,35,35,33,33,34,34,35,33,33,35,34,31,29,29,30,30,31,22,16,27,34,24
0,0,0,0,0,장애인,36,28,24,28,26,26,27,26,27,29,27,31,25,25,23,23,24,26,17,17,10,0,19,0
0,0,0,0,0,청소년,44,11,45,46,29,24,23,28,26,23,23,25,21,22,16,19,22,20,15,12,24,4,0,62
0,0,0,2023-12-03(일),맑음,경로,40,33,33,35,41,50,34,33,32,30,31,31,31,31,29,33,33,33,28,20,8,0,44,36
0,0,0,0,0,국가유공자,0,35,6,30,28,32,32,30,19,14,33,28,18,18,25,35,19,8,36,0,0,0,0,0
0,0,0,0,0,어린이,0,0,0,51,24,43,23,24,22,22,19,23,22,19,24,17,18,26,24,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,49,65,177,61,42,26,38,35,30,17,44,0,40,32,0,0,0,0,0,0
0,0,0,0,0,일반인,31,38,33,34,33,33,31,32,31,31,32,32,31,31,31,31,31,30,28,22,18,21,53,26
0,0,0,0,0,장애인,34,36,28,28,28,28,25,26,28,24,26,25,24,22,28,25,21,25,27,9,4,5,19,20
0,0,0,0,0,청소년,12,34,39,41,39,29,26,28,22,24,24,24,23,25,21,21,18,20,12,18,5,0,0,0
0,0,0,2023-12-04(월),맑음,경로,43,39,38,33,35,34,34,34,30,31,33,32,35,36,35,30,30,32,27,22,12,0,65,35
0,0,0,0,0,국가유공자,48,8,28,33,24,35,12,30,24,32,19,29,25,37,30,29,15,27,55,13,0,0,0,0
0,0,0,0,0,어린이,0,0,42,22,12,22,22,15,15,19,9,13,9,12,12,10,12,15,11,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,0,67,20,21,76,60,61,0,29,0,38,0,0,0,0,0,0,0
0,0,0,0,0,일반인,37,42,40,40,33,31,31,31,31,31,31,31,35,40,41,38,35,35,33,28,20,29,45,26
0,0,0,0,0,장애인,32,34,30,26,24,24,25,22,23,24,25,24,30,28,33,31,27,23,28,19,13,9,19,16
0,0,0,0,0,청소년,45,39,39,20,20,32,32,24,26,30,20,14,20,24,26,18,16,16,12,12,9,4,0,0
0,0,0,2023-12-05(화),맑음,경로,39,42,36,35,36,34,35,32,29,31,31,33,35,35,34,31,30,30,27,25,11,0,28,1
0,0,0,0,0,국가유공자,71,23,24,26,21,26,38,19,23,31,25,23,31,33,33,43,22,32,45,5,4,0,0,0
0,0,0,0,0,어린이,0,0,21,26,8,10,33,39,14,10,12,10,10,14,10,11,12,16,11,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,57,0,0,44,45,0,0,15,0,40,0,8,45,27,0,0,0,0,0,0,0
0,0,0,0,0,일반인,36,41,41,41,34,31,31,31,32,30,31,32,36,40,40,36,35,35,33,30,23,24,43,25
0,0,0,0,0,장애인,33,30,27,28,26,25,23,23,24,22,24,23,30,29,32,28,26,23,25,12,7,8,18,18
0,0,0,0,0,청소년,77,63,40,21,20,28,36,23,25,27,26,14,16,25,22,17,15,18,14,12,5,91,14,0
0,0,0,2023-12-06(수),맑음,경로,42,41,36,37,33,34,33,32,32,31,31,34,35,34,34,30,31,30,22,20,15,27,47,26
0,0,0,0,0,국가유공자,46,23,22,32,29,22,24,34,33,24,21,28,21,25,32,23,17,17,42,19,0,0,0,0
0,0,0,0,0,어린이,0,0,55,29,7,29,19,13,21,11,15,12,11,12,12,9,7,8,5,13,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,52,0,0,0,0,0,53,37,0,44,44,0,43,0,0,0,0,0,0
0,0,0,0,0,일반인,36,41,40,40,33,32,31,30,32,31,31,32,36,40,40,36,35,35,34,28,22,34,35,20
0,0,0,0,0,장애인,37,28,29,28,24,25,26,24,24,26,24,25,29,30,32,27,27,24,25,20,18,78,18,21
0,0,0,0,0,청소년,77,50,39,20,23,28,27,20,25,26,24,18,17,24,23,15,14,16,14,15,7,0,0,0
0,0,0,2023-12-07(목),맑음,경로,43,39,36,35,45,35,33,32,30,31,31,32,35,35,34,32,28,30,26,19,12,110,52,38
0,0,0,0,0,국가유공자,0,28,15,19,34,19,21,23,32,20,23,30,23,24,33,32,28,42,35,25,0,0,0,0
0,0,0,0,0,어린이,0,0,48,30,15,22,39,39,21,11,13,13,11,17,10,15,9,11,24,0,0,0,0,0
0,0,0,0,0,외국인,0,0,58,0,0,0,65,0,0,33,0,108,35,0,47,0,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,37,41,40,39,32,31,30,32,32,32,31,32,35,39,41,36,35,35,33,30,17,28,36,23
0,0,0,0,0,장애인,30,29,29,31,22,24,24,22,23,24,24,24,29,30,33,28,29,25,29,19,21,6,36,18
0,0,0,0,0,청소년,78,44,41,24,26,28,34,21,21,25,20,18,16,25,24,19,15,18,16,14,8,7,0,0
0,0,0,2023-12-08(금),맑음,경로,41,42,36,34,33,36,34,31,30,35,32,32,36,35,33,30,32,30,27,19,16,6,0,0
0,0,0,0,0,국가유공자,57,23,23,22,26,26,27,37,34,35,14,24,28,31,31,26,25,31,34,13,0,0,0,0
0,0,0,0,0,어린이,0,0,46,28,10,45,28,29,19,19,15,12,16,14,15,16,16,14,15,8,55,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,69,0,0,14,45,0,54,0,0,41,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,38,41,40,38,32,30,31,31,32,32,32,34,38,40,40,35,34,34,34,30,22,21,30,26
0,0,0,0,0,장애인,32,30,26,31,24,23,25,22,24,25,25,26,30,29,30,26,30,28,27,22,17,0,63,26
0,0,0,0,0,청소년,74,68,35,20,23,35,25,22,27,27,25,18,21,24,23,18,16,18,14,15,11,6,15,0
0,0,0,2023-12-09(토),맑음,경로,40,40,38,39,37,41,38,36,33,35,37,35,35,32,38,31,34,33,28,25,16,0,73,0
0,0,0,0,0,국가유공자,0,34,23,20,22,23,19,24,23,38,27,24,21,27,30,23,23,29,27,19,7,0,0,0
0,0,0,0,0,어린이,0,0,0,42,44,26,25,26,21,22,21,22,22,23,25,12,23,28,18,18,10,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,58,0,59,61,71,52,55,40,98,0,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,39,40,35,34,34,33,35,34,34,34,34,35,34,32,29,29,31,31,32,23,16,20,37,28
0,0,0,0,0,장애인,33,27,29,27,27,29,31,25,27,26,27,28,26,25,23,27,23,28,31,16,12,20,17,0
0,0,0,0,0,청소년,75,51,51,47,36,25,24,26,24,22,23,26,26,23,17,24,27,17,23,12,11,4,0,0
0,0,0,2023-12-10(일),맑음,경로,38,35,33,37,40,36,35,34,32,32,33,34,32,30,30,29,32,28,24,14,7,0,24,30
0,0,0,0,0,국가유공자,0,30,20,20,23,37,37,23,50,28,38,26,17,23,23,28,8,16,0,28,3,0,0,0
0,0,0,0,0,어린이,0,0,0,33,42,41,32,30,29,23,22,17,19,18,22,27,21,26,12,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,60,32,12,35,12,52,42,35,27,38,0,21,0,0,0,0,0,0
0,0,0,0,0,일반인,36,39,33,34,34,34,32,32,32,33,33,32,32,31,31,32,32,31,28,21,20,38,29,22
0,0,0,0,0,장애인,28,27,31,27,28,33,25,27,28,28,25,25,22,30,27,20,25,12,36,11,8,0,58,12
0,0,0,0,0,청소년,10,21,35,40,36,30,30,28,21,26,26,27,23,23,19,24,23,21,15,13,25,80,0,0
0,0,0,2023-12-11(월),강우,경로,42,39,38,37,36,36,32,33,30,30,33,33,37,37,35,31,31,25,28,19,22,0,0,38
0,0,0,0,0,국가유공자,0,27,32,30,32,24,32,22,17,20,29,28,34,26,31,23,16,40,36,0,0,0,0,0
0,0,0,0,0,어린이,0,0,43,28,12,30,27,32,16,17,11,11,10,14,11,10,11,8,13,0,3,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,58,25,83,52,56,41,49,50,64,59,0,51,0,0,0,0,0,0
0,0,0,0,0,일반인,39,42,41,42,34,31,30,31,31,31,30,32,36,41,41,37,35,35,32,27,17,30,32,23
0,0,0,0,0,장애인,37,36,28,30,23,23,26,26,23,24,24,26,32,29,32,28,25,28,24,20,25,8,49,12
0,0,0,0,0,청소년,46,41,37,24,32,23,17,18,21,18,16,15,24,28,27,17,19,18,14,11,9,0,7,0
0,0,0,2023-12-12(화),맑음,경로,42,42,37,37,35,34,33,30,31,30,32,31,35,35,34,30,32,29,28,17,13,0,46,28
0,0,0,0,0,국가유공자,48,24,36,23,21,31,20,22,27,35,16,15,23,31,27,27,32,33,35,20,0,0,0,0
0,0,0,0,0,어린이,0,0,77,23,9,29,5,28,21,17,11,10,12,11,11,13,9,13,11,0,0,0,0,0
0,0,0,0,0,외국인,0,39,0,0,0,33,0,41,79,0,20,9,0,62,41,40,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,36,41,40,40,33,31,31,31,31,31,31,32,36,39,40,35,35,34,33,29,22,27,44,27
0,0,0,0,0,장애인,36,32,27,26,24,24,24,22,23,23,25,24,31,31,30,29,30,24,30,25,13,9,6,14
0,0,0,0,0,청소년,75,50,37,21,24,21,18,16,21,18,21,17,22,27,25,19,17,18,16,15,19,6,0,0
0,0,0,2023-12-13(수),맑음,경로,42,40,38,36,35,33,35,33,31,35,34,33,36,35,33,30,30,30,25,25,7,0,39,38
0,0,0,0,0,국가유공자,39,22,20,23,31,35,28,31,18,23,27,26,21,29,29,19,26,34,34,0,0,0,136,0
0,0,0,0,0,어린이,0,0,33,30,10,22,31,29,25,12,11,11,14,9,16,8,9,10,22,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,130,0,0,38,57,34,51,16,50,0,36,0,0,0,11,0,0,0,0
0,0,0,0,0,일반인,36,41,40,39,33,31,31,31,31,30,31,32,36,39,39,35,35,35,34,29,22,36,29,24
0,0,0,0,0,장애인,38,30,27,27,23,23,26,25,22,24,23,24,30,28,30,28,28,29,27,23,23,118,17,13
0,0,0,0,0,청소년,74,47,32,21,20,22,19,17,20,22,20,21,20,27,25,17,17,21,18,16,16,88,12,0
0,0,0,2023-12-14(목),강우,경로,38,40,34,39,34,34,32,31,32,32,33,34,37,37,33,31,32,30,26,22,30,13,24,43
0,0,0,0,0,국가유공자,46,42,22,26,28,32,33,26,24,21,36,36,27,29,29,28,20,42,34,11,11,0,0,0
0,0,0,0,0,어린이,0,0,26,17,11,13,15,21,34,8,10,13,11,11,14,11,10,10,17,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,29,0,47,0,0,62,82,42,43,0,37,70,54,0,0,0,0,0,0
