Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
0,0,0,0,0,국가유공자,0,10,7,10,9,8,6,6,7,9,8,8,9,8,11,7,12,13,9,5,5,0,0,0
0,0,0,0,0,어린이,0,0,11,4,3,11,9,7,10,7,5,3,4,4,4,5,4,5,8,18,0,0,0,0
0,0,0,0,0,외국인,0,0,35,0,10,0,31,8,10,7,14,11,7,9,12,13,15,5,9,13,0,0,0,0
0,0,0,0,0,일반인,9,12,12,12,9,9,9,10,10,10,10,11,11,11,12,11,12,12,12,11,9,9,8,9
0,0,0,0,0,장애인,8,9,10,10,7,8,8,8,8,8,8,8,8,8,9,9,10,8,9,8,7,10,11,3
0,0,0,0,0,청소년,31,22,11,5,7,9,6,5,8,7,7,7,7,8,7,8,10,10,9,10,10,5,12,6
0,0,0,2023-12-14(목),강우,경로,6,10,10,10,9,8,9,9,8,8,10,10,10,10,11,10,11,11,11,11,5,0,0,6
0,0,0,0,0,국가유공자,0,11,7,10,8,8,8,9,7,10,10,7,10,11,10,5,17,9,11,6,0,0,0,0
0,0,0,0,0,어린이,0,0,9,4,3,7,8,9,9,9,5,4,4,4,5,6,5,5,10,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,9,19,4,10,11,11,14,2,4,11,8,6,6,6,0,0,0,0,0,0
0,0,0,0,0,일반인,8,12,12,12,9,9,9,10,10,9,10,11,11,11,11,11,11,12,12,11,8,9,8,8
0,0,0,0,0,장애인,6,9,10,10,7,7,7,7,8,7,7,8,8,9,9,9,9,10,11,9,6,5,0,4
0,0,0,0,0,청소년,3,14,12,6,5,5,6,7,7,7,7,7,6,7,7,7,10,9,9,11,7,5,9,0
0,0,구로구,2023-12-01(금),맑음,경로,13,13,13,11,11,10,10,9,9,9,9,10,10,10,10,11,11,12,10,8,4,4,9,8
0,0,0,0,0,국가유공자,11,13,12,13,8,10,8,9,7,8,8,7,9,10,12,11,9,7,6,5,12,0,0,0
0,0,0,0,0,어린이,0,0,12,7,2,7,10,7,3,6,3,4,5,5,4,5,9,5,3,3,0,0,0,0
0,0,0,0,0,외국인,0,4,18,31,13,21,14,17,11,10,5,18,8,19,12,5,16,14,9,4,0,0,0,0
0,0,0,0,0,일반인,12,15,15,13,11,10,10,10,10,10,9,10,11,12,12,11,11,11,11,10,7,7,8,6
0,0,0,0,0,장애인,12,12,11,10,9,8,8,6,7,7,7,8,8,9,8,8,8,8,8,8,4,9,20,27
0,0,0,0,0,청소년,5,11,11,6,5,7,8,8,8,7,6,6,7,6,6,6,6,8,5,4,3,5,0,2
0,0,0,2023-12-02(토),맑음,경로,15,13,12,13,14,13,12,11,10,11,11,12,11,11,11,13,13,11,10,7,6,11,0,5
0,0,0,0,0,국가유공자,0,11,13,14,11,11,11,9,7,9,12,10,7,9,10,11,10,7,7,16,13,0,0,0
0,0,0,0,0,어린이,14,0,15,14,13,9,8,8,7,7,7,8,7,8,9,6,9,14,13,7,0,0,0,0
0,0,0,0,0,외국인,0,27,0,10,23,14,10,11,10,7,11,5,8,7,17,11,23,11,9,8,0,0,0,0
0,0,0,0,0,일반인,14,15,13,13,12,11,11,11,10,10,11,11,11,10,10,11,11,13,12,9,5,7,10,6
0,0,0,0,0,장애인,12,13,10,11,11,10,9,9,8,9,9,9,9,9,9,10,9,10,11,6,6,13,0,7
0,0,0,0,0,청소년,17,15,19,17,10,9,8,8,8,7,8,8,8,7,6,8,7,18,15,5,3,2,8,0
0,0,0,2023-12-03(일),맑음,경로,12,12,11,15,14,14,12,11,10,11,11,12,11,11,12,11,12,11,9,7,7,14,10,7
0,0,0,0,0,국가유공자,6,7,9,20,10,15,8,11,7,10,8,8,8,8,6,8,5,10,10,3,0,0,0,0
0,0,0,0,0,어린이,12,0,11,15,18,12,8,10,8,8,6,7,7,6,6,5,13,20,13,0,0,0,0,0
0,0,0,0,0,외국인,0,13,28,0,8,14,16,12,11,9,10,9,6,10,12,0,11,10,13,8,0,0,0,0
0,0,0,0,0,일반인,13,14,12,13,12,11,10,10,10,11,11,11,11,11,11,12,13,12,11,8,6,9,8,7
0,0,0,0,0,장애인,10,12,11,11,11,11,10,9,9,9,9,10,9,8,9,10,10,10,10,5,29,1,3,1
0,0,0,0,0,청소년,13,17,14,14,11,7,8,9,8,7,7,8,8,7,8,7,16,19,11,5,5,6,8,3
0,0,0,2023-12-04(월),맑음,경로,15,14,13,12,11,10,10,9,9,9,9,9,10,10,10,10,11,11,10,7,7,15,11,6
0,0,0,0,0,국가유공자,17,11,11,13,8,9,10,11,9,8,6,5,7,10,8,7,9,6,6,1,0,0,0,0
0,0,0,0,0,어린이,0,1,18,7,3,5,7,4,5,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0
0,0,0,0,0,외국인,0,0,9,0,10,13,16,10,35,15,21,6,15,15,15,14,6,0,0,0,0,0,0,0
0,0,0,0,0,일반인,14,15,15,13,11,10,10,10,10,9,10,10,11,12,12,12,12,11,11,9,7,9,9,8
0,0,0,0,0,장애인,12,12,11,10,8,8,8,7,7,7,7,7,8,8,9,9,9,7,10,6,4,13,5,14
0,0,0,0,0,청소년,4,14,11,6,5,12,9,6,7,7,7,5,6,6,6,6,5,6,5,4,3,1,6,0
0,0,0,2023-12-05(화),맑음,경로,14,14,13,12,11,11,10,9,9,9,10,10,10,11,11,11,11,11,11,7,6,13,9,7
0,0,0,0,0,국가유공자,8,14,12,13,11,8,8,8,8,8,7,9,7,9,9,11,9,10,10,4,1,5,0,0
0,0,0,0,0,어린이,0,0,28,7,2,7,5,9,9,3,3,3,3,3,3,4,4,6,11,7,0,0,0,0
0,0,0,0,0,외국인,0,0,0,9,16,12,22,17,11,23,14,16,40,14,13,9,8,12,13,0,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,10,10,10,10,9,10,10,11,12,12,12,12,11,11,9,7,8,9,8
0,0,0,0,0,장애인,12,12,11,11,8,8,8,7,8,7,7,7,8,8,9,9,10,8,9,8,7,10,15,8
0,0,0,0,0,청소년,11,15,11,5,6,9,9,7,8,8,7,8,6,7,6,5,6,7,5,5,5,4,0,0
0,0,0,2023-12-06(수),맑음,경로,14,13,12,11,11,10,10,9,9,9,9,10,10,10,10,11,12,11,10,8,3,12,6,8
0,0,0,0,0,국가유공자,8,13,12,14,11,9,11,8,8,7,6,8,10,8,9,9,7,9,10,4,0,0,0,0
0,0,0,0,0,어린이,0,0,5,6,2,3,8,7,7,5,3,3,3,4,3,2,6,10,2,3,0,0,0,0
0,0,0,0,0,외국인,0,19,20,13,24,18,14,17,11,15,3,14,2,13,12,16,14,17,9,0,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,10,10,10,10,9,10,10,11,12,12,12,11,11,11,9,8,8,10,8
0,0,0,0,0,장애인,12,13,11,11,8,8,8,7,7,7,8,8,7,9,8,9,9,9,9,7,5,9,10,4
0,0,0,0,0,청소년,24,11,10,6,7,10,9,8,8,8,7,5,6,6,6,5,5,8,6,4,3,2,0,8
0,0,0,2023-12-07(목),맑음,경로,13,13,13,12,11,11,10,9,9,9,9,10,10,11,10,11,12,10,11,7,6,10,8,9
0,0,0,0,0,국가유공자,16,14,14,13,9,9,10,8,6,7,7,8,8,7,9,17,9,7,7,5,3,0,0,0
0,0,0,0,0,어린이,3,23,0,6,2,7,2,8,12,5,3,3,3,3,2,5,5,6,9,2,3,0,0,0
0,0,0,0,0,외국인,0,17,0,6,22,14,15,12,12,15,10,5,9,12,16,33,15,0,16,15,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,11,10,10,10,9,10,10,11,12,12,12,11,12,12,10,7,8,10,8
0,0,0,0,0,장애인,12,12,11,11,9,8,8,7,8,7,7,8,8,8,9,9,9,9,8,7,4,13,0,9
0,0,0,0,0,청소년,23,12,10,6,7,8,10,11,7,8,8,8,5,6,6,5,5,6,6,5,5,2,5,4
0,0,0,2023-12-08(금),맑음,경로,14,14,12,12,11,11,10,10,9,9,9,10,11,10,10,11,12,11,10,8,5,12,9,5
0,0,0,0,0,국가유공자,21,14,11,14,8,9,10,10,8,8,8,7,9,7,10,8,11,5,6,10,0,0,0,0
0,0,0,0,0,어린이,0,0,11,5,2,13,6,7,4,6,4,4,5,5,6,5,5,7,3,4,2,0,0,0
0,0,0,0,0,외국인,47,0,0,0,21,0,15,14,16,15,11,9,13,9,16,11,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,10,10,10,10,10,10,10,11,12,12,11,11,11,12,10,7,7,8,7
0,0,0,0,0,장애인,12,13,11,11,9,9,8,7,8,7,8,8,8,8,9,8,9,9,8,7,8,12,0,3
0,0,0,0,0,청소년,12,17,11,5,5,8,7,9,8,8,7,6,6,6,6,6,6,8,6,6,4,2,0,12
0,0,0,2023-12-09(토),맑음,경로,14,13,12,14,14,14,13,11,10,11,12,13,11,11,11,12,14,12,11,8,5,9,7,2
0,0,0,0,0,국가유공자,13,10,13,9,9,12,12,8,9,9,10,10,8,9,10,11,10,8,9,5,3,0,0,0
0,0,0,0,0,어린이,17,0,13,13,15,8,9,8,7,6,6,8,7,6,8,9,8,13,8,15,1,0,0,0
0,0,0,0,0,외국인,0,0,15,0,33,14,15,13,3,9,16,33,13,7,15,20,9,9,0,0,0,0,0,0
0,0,0,0,0,일반인,14,15,12,13,12,11,11,11,11,11,11,11,11,10,10,11,11,12,12,9,5,7,8,7
0,0,0,0,0,장애인,13,13,11,12,12,11,10,9,9,9,10,10,9,9,10,9,11,10,10,7,6,12,21,7
0,0,0,0,0,청소년,10,9,15,14,11,9,8,9,8,7,7,7,8,7,6,7,8,7,8,5,3,2,2,0
0,0,0,2023-12-10(일),맑음,경로,15,12,12,13,14,14,12,11,10,11,12,12,12,11,11,12,12,12,11,7,6,13,9,8
0,0,0,0,0,국가유공자,26,9,8,15,14,14,9,7,8,6,9,10,9,10,7,5,5,5,12,0,0,0,0,0
0,0,0,0,0,어린이,0,0,10,19,14,10,11,9,7,8,7,7,7,7,6,7,8,7,2,10,25,0,0,0
0,0,0,0,0,외국인,0,21,0,0,16,17,14,12,10,9,11,16,14,18,13,17,0,9,24,0,0,0,0,0
0,0,0,0,0,일반인,12,14,12,13,12,11,10,11,10,11,11,11,11,12,12,12,12,12,11,8,6,9,9,8
0,0,0,0,0,장애인,16,11,10,12,12,11,9,10,8,9,9,9,9,9,10,10,10,10,10,4,4,0,20,6
0,0,0,0,0,청소년,5,10,13,13,10,10,8,8,7,7,7,8,7,7,7,7,8,7,6,6,6,9,8,0
0,0,0,2023-12-11(월),강우,경로,14,13,13,11,10,10,10,9,9,9,10,10,10,11,10,11,11,11,10,7,4,11,11,7
0,0,0,0,0,국가유공자,4,10,17,16,9,10,10,8,9,9,7,7,6,8,9,8,7,11,14,2,3,0,0,0
0,0,0,0,0,어린이,0,0,13,7,2,4,6,7,6,3,3,3,3,3,2,3,3,7,3,1,0,0,0,0
0,0,0,0,0,외국인,0,0,20,0,15,18,20,14,12,14,17,12,8,9,9,15,15,12,0,0,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,10,10,10,10,9,10,10,11,12,12,12,11,11,11,9,7,8,8,8
0,0,0,0,0,장애인,13,11,11,10,8,8,8,6,7,7,7,7,8,8,8,8,9,9,8,5,6,21,10,11
0,0,0,0,0,청소년,17,12,12,7,6,5,5,5,6,6,7,6,6,7,6,6,5,5,6,5,4,2,0,6
0,0,0,2023-12-12(화),맑음,경로,14,13,12,12,11,11,11,9,9,10,10,10,10,10,10,10,12,11,10,7,5,9,8,8
0,0,0,0,0,국가유공자,15,11,10,15,11,10,7,8,8,7,8,8,9,8,12,12,9,8,8,3,7,0,0,3
0,0,0,0,0,어린이,0,29,0,8,2,7,9,9,4,3,3,3,3,3,3,3,4,6,7,3,0,0,0,0
0,0,0,0,0,외국인,0,0,0,6,15,12,17,3,17,16,18,16,5,15,11,11,8,10,18,0,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,10,10,10,10,10,10,10,11,12,12,12,11,12,11,10,7,7,10,7
0,0,0,0,0,장애인,13,12,11,10,9,8,8,7,8,7,8,7,8,8,8,8,10,8,9,8,7,13,16,11
0,0,0,0,0,청소년,5,16,10,6,9,7,6,7,7,6,7,9,6,8,7,6,5,6,7,6,4,0,8,0
0,0,0,2023-12-13(수),맑음,경로,14,13,13,12,11,10,10,10,9,9,9,10,10,10,11,11,11,11,11,8,7,13,8,8
0,0,0,0,0,국가유공자,15,9,11,15,8,8,10,10,9,6,8,7,7,8,8,7,16,11,8,1,1,0,0,0
0,0,0,0,0,어린이,0,13,0,6,3,12,6,8,7,4,4,3,3,3,4,3,8,5,8,3,0,0,0,0
0,0,0,0,0,외국인,0,13,0,3,18,14,14,8,16,2,13,22,16,9,10,13,11,12,0,0,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,10,10,10,10,9,10,10,11,12,12,12,11,11,12,10,7,7,9,7
0,0,0,0,0,장애인,12,12,12,10,9,9,8,7,7,7,7,7,8,9,9,9,9,9,10,8,6,13,8,8
0,0,0,0,0,청소년,7,12,11,5,8,9,5,6,6,6,6,7,7,6,7,6,6,7,6,5,4,9,0,6
0,0,0,2023-12-14(목),강우,경로,14,13,12,11,11,10,10,9,9,9,10,10,10,10,10,11,11,11,9,8,5,11,8,6
0,0,0,0,0,국가유공자,6,12,11,12,8,8,9,10,8,8,8,9,7,9,8,11,10,9,11,3,4,0,0,0
0,0,0,0,0,어린이,0,0,16,6,2,14,11,8,6,4,3,4,3,3,4,3,10,8,6,10,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,12,25,16,16,0,17,15,5,0,9,11,13,13,2,0,0,0,0,0,0
0,0,0,0,0,일반인,13,15,15,13,11,10,10,10,10,9,9,10,11,12,12,11,12,11,11,10,7,7,8,9
0,0,0,0,0,장애인,10,12,11,11,8,8,8,7,7,7,7,8,8,8,9,8,9,8,11,7,5,21,0,10
0,0,0,0,0,청소년,14,14,10,5,6,6,6,6,5,6,6,7,6,7,6,5,8,8,7,5,5,12,0,12
0,0,금천구,2023-12-01(금),맑음,경로,10,12,12,12,10,10,10,10,10,10,11,10,12,12,11,11,10,11,9,5,8,27,17,10
0,0,0,0,0,국가유공자,13,11,10,7,6,6,5,4,7,5,7,5,6,6,13,6,10,10,7,0,0,0,0,0
0,0,0,0,0,어린이,0,0,11,5,2,6,21,3,7,3,4,3,3,3,4,5,4,7,4,0,0,0,4,0
0,0,0,0,0,외국인,0,0,0,0,0,0,0,7,14,0,0,0,0,22,15,0,0,2,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,13,13,10,9,9,10,10,10,10,10,12,13,13,12,11,11,11,10,7,7,9,10
0,0,0,0,0,장애인,9,9,8,8,6,6,6,6,7,7,7,7,9,9,10,8,9,9,10,4,4,5,6,11
0,0,0,0,0,청소년,4,18,11,5,8,7,10,6,6,9,6,5,6,7,6,8,4,4,4,5,3,3,0,3
0,0,0,2023-12-02(토),맑음,경로,9,12,13,14,14,16,13,11,10,10,12,12,11,10,11,11,12,11,12,8,3,0,12,4
0,0,0,0,0,국가유공자,11,2,0,8,14,2,6,8,6,6,8,6,9,6,5,4,1,7,14,0,13,0,0,0
0,0,0,0,0,어린이,0,0,20,14,14,6,7,8,7,6,5,5,5,6,6,7,8,7,3,7,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,4,3,5,21,11,13,16,23,9,0,4,0,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,12,12,11,10,11,10,11,10,10,11,10,9,9,10,10,10,10,7,5,7,8,7
0,0,0,0,0,장애인,8,9,8,9,9,8,8,8,7,8,8,9,7,7,7,8,8,8,6,5,3,0,5,0
0,0,0,0,0,청소년,13,3,15,20,9,7,7,9,7,6,7,7,5,6,4,5,7,5,4,4,7,1,0,17
0,0,0,2023-12-03(일),맑음,경로,13,12,12,15,15,14,13,12,12,10,10,11,10,11,11,13,11,11,10,6,3,0,15,10
0,0,0,0,0,국가유공자,0,9,3,9,7,13,8,9,7,4,12,7,6,3,7,17,5,3,12,0,0,0,0,0
0,0,0,0,0,어린이,0,0,0,14,9,15,7,8,7,5,5,7,6,6,6,5,5,8,7,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,17,31,20,26,13,7,13,12,7,4,13,0,10,10,0,0,0,0,0,0
0,0,0,0,0,일반인,9,13,11,12,11,11,10,10,10,10,10,11,10,10,11,11,10,10,10,7,5,8,14,8
0,0,0,0,0,장애인,8,9,8,11,10,8,8,8,8,7,7,7,7,7,9,9,8,8,10,2,1,2,5,5
0,0,0,0,0,청소년,4,11,12,15,12,9,8,9,7,7,7,7,7,7,6,7,6,6,3,5,1,0,0,0
0,0,0,2023-12-04(월),맑음,경로,12,13,13,11,11,12,12,11,9,10,12,10,12,12,11,10,11,13,9,7,4,0,16,11
0,0,0,0,0,국가유공자,14,2,8,8,5,12,2,8,7,12,3,8,9,12,10,11,4,14,20,5,0,0,0,0
0,0,0,0,0,어린이,0,0,16,5,3,6,7,3,4,4,2,3,2,3,3,2,3,4,2,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,0,16,3,7,21,18,17,0,9,0,11,0,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,14,13,10,10,10,10,10,9,9,10,11,14,14,13,13,12,11,9,6,8,11,8
0,0,0,0,0,장애인,11,11,10,8,6,7,8,6,6,6,7,7,9,9,10,10,10,8,7,7,4,2,5,4
0,0,0,0,0,청소년,13,12,13,5,5,9,10,8,7,8,5,3,5,6,7,5,4,4,3,3,2,1,0,0
0,0,0,2023-12-05(화),맑음,경로,10,14,12,11,11,11,12,10,9,10,10,10,12,12,11,11,11,11,9,7,3,0,9,1
0,0,0,0,0,국가유공자,8,10,8,10,6,9,12,6,6,8,8,6,9,13,9,13,7,8,17,1,2,0,0,0
0,0,0,0,0,어린이,0,0,6,6,2,4,11,11,3,2,3,2,2,3,2,3,3,4,2,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,30,0,0,16,16,0,0,4,0,14,0,1,15,4,0,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,14,13,10,10,10,10,10,9,9,10,12,13,13,13,12,12,11,10,6,7,13,8
0,0,0,0,0,장애인,8,9,8,8,7,7,7,6,6,6,7,6,9,9,10,10,9,7,8,4,2,2,5,5
0,0,0,0,0,청소년,21,24,12,5,5,7,11,7,7,7,7,3,3,7,6,4,4,5,4,4,2,27,4,0
0,0,0,2023-12-06(수),맑음,경로,11,13,12,12,10,11,11,10,10,10,10,11,12,12,11,11,10,11,8,7,4,5,15,8
0,0,0,0,0,국가유공자,14,8,7,11,8,8,7,8,11,6,7,8,7,10,11,8,6,5,15,5,0,0,0,0
0,0,0,0,0,어린이,0,0,16,7,1,9,6,3,6,3,3,2,2,3,2,2,2,2,1,5,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,20,0,0,0,0,0,17,4,0,16,13,0,10,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,14,13,10,10,10,10,10,9,9,10,11,13,13,13,12,12,12,9,7,10,10,6
0,0,0,0,0,장애인,9,9,9,8,7,7,7,7,6,7,6,7,9,9,11,10,10,9,8,8,5,25,5,5
0,0,0,0,0,청소년,21,17,12,5,6,8,8,5,7,6,6,4,4,7,6,4,4,4,4,5,2,0,0,0
0,0,0,2023-12-07(목),맑음,경로,11,13,12,12,12,11,11,9,9,10,10,10,12,12,11,12,10,11,9,6,3,23,15,9
0,0,0,0,0,국가유공자,0,8,5,5,11,6,6,6,9,5,7,9,7,7,10,12,11,8,12,7,0,0,0,0
0,0,0,0,0,어린이,0,0,16,8,4,6,14,13,4,3,4,3,2,4,2,4,2,2,4,0,0,0,0,0
0,0,0,0,0,외국인,0,0,30,0,0,0,17,0,0,9,0,32,11,0,12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,14,13,10,10,9,10,10,10,9,10,11,13,13,13,13,12,11,10,5,9,10,7
0,0,0,0,0,장애인,8,9,9,9,6,7,8,6,7,6,6,7,9,9,10,10,10,7,9,7,5,2,11,5
0,0,0,0,0,청소년,21,14,12,6,8,8,10,6,6,6,5,4,3,7,7,5,4,4,5,4,3,3,0,0
0,0,0,2023-12-08(금),맑음,경로,11,12,12,12,11,12,12,10,10,10,10,10,12,12,11,10,11,11,9,6,4,2,0,0
0,0,0,0,0,국가유공자,12,9,5,7,7,10,7,10,9,10,3,6,6,10,10,7,10,8,10,5,0,0,0,0
0,0,0,0,0,어린이,0,0,15,7,2,12,16,9,5,5,4,3,4,4,4,4,5,4,4,2,18,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,25,0,0,5,17,0,19,0,0,14,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,14,13,10,9,9,10,10,10,10,10,12,13,13,12,12,11,12,10,7,6,8,8
0,0,0,0,0,장애인,8,9,8,9,7,7,7,7,6,7,7,7,9,9,10,8,10,9,9,8,5,0,19,8
0,0,0,0,0,청소년,21,30,10,5,6,10,8,7,8,8,7,4,5,6,6,5,4,5,4,4,3,1,4,0
0,0,0,2023-12-09(토),맑음,경로,13,14,14,15,14,15,13,12,11,12,13,12,12,11,11,11,11,12,9,9,4,0,21,0
0,0,0,0,0,국가유공자,0,5,8,8,9,6,5,5,7,11,6,8,7,10,6,8,12,11,12,7,2,0,0,0
0,0,0,0,0,어린이,0,0,0,17,17,8,8,9,6,6,6,6,5,5,7,3,5,9,5,5,2,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,21,0,19,13,21,15,16,13,26,0,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,11,14,12,12,11,11,11,11,10,10,11,11,11,10,9,10,10,10,10,7,5,6,11,9
0,0,0,0,0,장애인,8,9,11,10,10,10,9,8,7,8,9,9,8,7,7,9,8,9,10,5,5,6,4,0
0,0,0,0,0,청소년,48,18,19,18,12,7,7,7,6,6,6,7,7,6,5,8,8,4,6,4,4,1,0,0
0,0,0,2023-12-10(일),맑음,경로,11,10,12,15,15,14,13,12,11,11,12,12,11,10,11,10,11,9,8,4,5,0,8,9
0,0,0,0,0,국가유공자,0,7,6,8,6,10,9,7,10,7,13,8,5,5,6,9,2,3,0,8,0,0,0,0
0,0,0,0,0,어린이,0,0,0,11,16,13,10,10,8,7,7,5,6,6,7,7,5,8,4,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,19,13,2,11,2,10,10,21,8,12,0,7,0,0,0,0,0,0
0,0,0,0,0,일반인,11,13,12,12,11,11,10,10,10,11,11,10,11,10,11,11,11,10,9,7,6,10,7,7
0,0,0,0,0,장애인,7,8,12,10,9,11,7,8,8,7,8,8,6,9,9,6,7,3,13,3,2,0,16,4
0,0,0,0,0,청소년,2,6,10,14,11,10,9,9,6,7,8,8,7,7,6,8,7,6,5,4,9,29,0,0
0,0,0,2023-12-11(월),강우,경로,10,12,12,12,10,11,11,9,9,9,11,11,12,13,12,11,11,9,9,5,4,0,0,10
0,0,0,0,0,국가유공자,0,4,5,9,9,8,7,6,5,9,8,9,12,8,11,8,4,11,12,0,0,0,0,0
0,0,0,0,0,어린이,0,0,16,7,2,9,8,9,3,4,3,2,2,3,3,2,3,2,4,0,1,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,0,15,5,25,13,11,13,15,15,16,17,0,17,0,0,0,0,0,0
0,0,0,0,0,일반인,11,14,14,13,10,9,9,9,10,9,9,10,11,13,13,13,12,12,11,9,5,8,9,7
0,0,0,0,0,장애인,11,11,9,8,6,6,8,7,5,6,7,8,9,8,10,9,8,8,7,5,7,2,15,4
0,0,0,0,0,청소년,14,12,11,6,9,6,4,5,5,5,4,3,6,8,7,5,5,5,4,3,2,0,2,0
0,0,0,2023-12-12(화),맑음,경로,12,12,12,11,11,12,11,10,9,10,10,10,12,12,12,11,11,10,9,5,2,0,15,8
0,0,0,0,0,국가유공자,14,7,14,7,5,5,6,4,7,8,5,3,7,12,10,7,14,9,11,2,0,0,0,0
0,0,0,0,0,어린이,0,0,23,6,2,10,2,8,7,4,2,2,2,3,2,4,2,3,3,0,0,0,0,0
0,0,0,0,0,외국인,0,24,0,0,0,13,0,11,28,0,6,2,0,17,13,15,0,0,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,14,13,10,10,10,10,10,9,9,10,11,13,13,12,12,12,11,10,7,7,12,8
0,0,0,0,0,장애인,10,8,8,7,6,7,7,7,6,6,6,7,9,10,10,10,11,8,10,7,4,3,2,4
0,0,0,0,0,청소년,21,14,11,5,7,6,5,4,5,5,6,4,6,8,7,5,5,5,5,4,6,1,0,0
0,0,0,2023-12-13(수),맑음,경로,11,13,12,12,11,11,11,11,9,10,11,10,12,12,11,11,10,11,8,8,3,0,10,10
0,0,0,0,0,국가유공자,5,7,5,6,8,12,6,10,5,6,9,7,5,9,10,6,8,13,14,0,0,0,42,0
0,0,0,0,0,어린이,0,0,11,7,2,6,11,12,6,3,2,2,3,2,4,2,2,2,5,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,19,0,0,13,12,15,10,1,17,0,14,0,0,0,2,0,0,0,0
0,0,0,0,0,일반인,9,14,14,13,10,10,10,10,10,9,9,10,11,13,13,12,12,12,12,9,7,10,8,7
0,0,0,0,0,장애인,10,10,8,8,6,6,7,7,6,7,6,7,9,9,10,9,10,10,10,9,6,29,5,4
0,0,0,0,0,청소년,21,15,10,5,5,5,5,4,5,6,5,6,5,7,7,4,4,6,5,4,5,27,3,0
0,0,0,2023-12-14(목),강우,경로,11,13,12,13,11,11,11,9,10,10,11,11,12,13,10,11,11,10,8,7,10,3,8,12
0,0,0,0,0,국가유공자,14,9,6,7,12,11,10,5,5,6,9,12,6,10,10,9,6,15,14,4,4,0,0,0
0,0,0,0,0,어린이,0,0,15,4,2,4,5,6,8,2,3,3,2,2,3,3,3,2,3,0,0,0,0,0
0,0,0,0,0,외국인,0,0,0,0,0,13,0,20,0,0,22,13,10,13,0,14,18,12,0,0,0,0,0,0
0,0,0,0,0,일반인,10,14,14,13,10,9,9,9,10,9,9,10,11,13,13,12,12,12,12,10,6,6,11,8
0,0,0,0,0,장애인,10,9,9,9,6,6,7,6,6,6,6,6,9,9,11,9,9,8,8,8,4,4,5,1
0,0,0,0,0,청소년,21,16,10,6,6,4,4,5,5,5,5,5,5,7,8,5,4,4,5,5,4,0,0,27
0,0,노원구,2023-12-01(금),맑음,경로,12,13,12,12,10,10,9,8,8,8,8,8,8,8,9,9,9,8,8,6,8,0,20,2
0,0,0,0,0,국가유공자,9,13,14,13,10,6,6,7,9,8,8,7,7,8,5,6,5,14,7,1,0,0,0,0
0,0,0,0,0,어린이,49,9,9,7,4,18,14,3,7,5,5,5,4,5,4,4,5,4,4,4,1,0,0,0
0,0,0,0,0,외국인,0,0,0,9,0,15,17,0,0,15,0,3,19,11,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,일반인,12,16,18,16,12,12,11,11,11,10,10,10,10,10,10,9,9,9,9,8,6,8,11,9
0,0,0,0,0,장애인,9,12,13,12,9,8,8,7,7,7,7,7,7,7,6,6,7,6,6,5,6,13,14,9
0,0,0,0,0,청소년,11,21,12,5,9,7,7,7,6,7,6,6,6,5,5,5,6,6,5,6,4,4,0,7
0,0,0,2023-12-02(토),맑음,경로,12,13,12,13,13,12,12,10,9,9,10,10,10,9,9,10,9,9,8,7,8,40,0,0
0,0,0,0,0,국가유공자,8,10,20,9,7,8,8,7,7,11,8,8,10,8,6,10,9,4,6,7,0,0,0,0
